"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","863.0","876.0","852.0","852.0","-11.0","8,600","7,411","-","-","-","-","-","864.20","850.56","789.12","786.53","847.62","12,460","16,536","14,508"
"2024/03/22","717.0","731.0","714.0","728.0","+14.0","108,000","78,058","0","10,300","0.00","-","0.20","714.40","705.16","689.55","693.40","667.92","61,640","75,372","96,621"
"2024/03/21","713.0","718.0","711.0","714.0","+6.0","74,400","53,152","0","12,300","0.00","-","0.10","710.40","704.32","689.40","692.98","667.33","49,500","78,632","95,798"
"2024/03/19","715.0","715.0","706.0","708.0","-6.0","35,400","25,155","0","12,400","0.00","-","0.10","709.20","703.96","689.48","692.66","666.83","44,060","79,852","95,193"
"2024/03/18","713.0","719.0","709.0","714.0","+6.0","53,100","37,973","0","12,800","0.00","-","0.10","707.60","703.48","689.56","692.40","666.37","48,380","81,124","95,166"
"2024/03/15","704.0","712.0","703.0","708.0","0.0","37,300","26,395","0","12,900","0.00","-","0.10","702.00","702.80","689.49","692.03","665.89","50,280","80,996","94,916"
"2024/03/14","698.0","711.0","698.0","708.0","0.0","47,300","33,397","0","13,000","0.00","-","0.10","700.20","702.80","689.56","691.72","665.45","59,900","82,856","95,220"
"2024/03/13","704.0","709.0","697.0","708.0","+8.0","47,200","33,181","0","13,500","0.00","-","0.10","698.60","702.68","689.41","691.34","665.00","64,420","85,696","94,982"
"2024/03/12","686.0","700.0","681.0","700.0","+14.0","57,000","39,354","0","13,700","0.00","-","0.10","695.40","703.72","689.28","691.02","664.58","77,820","88,116","94,937"
"2024/03/11","698.0","699.0","682.0","686.0","-13.0","62,600","43,025","0","28,500","0.00","-","0.10","694.20","705.08","689.29","690.83","664.16","84,640","89,616","94,477"
"2024/03/08","693.0","705.0","689.0","699.0","-1.0","85,400","59,596","0","12,300","0.00","-","0.10","694.20","706.68","689.35","690.78","663.81","94,400","94,996","94,190"
"2024/03/07","696.0","701.0","691.0","700.0","+8.0","69,900","48,744","0","12,800","0.00","-","0.10","693.60","707.32","689.32","690.62","663.43","91,040","97,400","93,772"
"2024/03/06","695.0","697.0","685.0","692.0","-2.0","114,200","78,988","0","14,500","0.00","-","1.00","694.80","707.28","689.15","690.43","663.08","92,320","105,716","93,652"
"2024/03/05","688.0","696.0","685.0","694.0","+8.0","91,100","62,965","0","14,200","0.00","-","1.00","696.40","707.04","688.99","690.31","662.77","97,780","104,632","93,829"
"2024/03/04","700.0","700.0","686.0","686.0","-10.0","111,400","77,016","0","13,400","0.00","-","1.00","697.00","707.00","689.17","689.95","662.48","95,680","105,900","93,429"
"2024/03/01","706.0","706.0","695.0","696.0","-10.0","68,600","47,947","0","11,100","0.00","-","0.70","700.40","707.24","689.36","689.75","662.21","83,660","110,200","92,786"
"2024/02/29","704.0","711.0","697.0","706.0","+6.0","76,300","53,776","0","10,600","0.00","-","1.00","702.60","705.88","689.35","689.54","661.88","84,000","110,924","92,784"
"2024/02/28","697.0","705.0","689.0","700.0","+3.0","141,500","98,637","0","10,600","0.00","-","1.00","705.00","704.64","689.36","689.28","661.52","77,960","116,164","92,430"
"2024/02/27","703.0","704.0","695.0","697.0","-6.0","80,600","56,426","0","12,200","0.00","-","1.00","709.60","703.20","689.36","689.17","661.20","61,780","125,020","91,394"
"2024/02/26","711.0","712.0","702.0","703.0","-4.0","51,300","36,189","0","10,700","0.00","-","1.00","716.20","700.68","689.59","689.07","660.82","74,080","124,812","90,982"
"2024/02/22","716.0","720.0","703.0","707.0","-11.0","70,300","49,907","0","7,600","0.00","-","1.00","715.60","698.08","689.85","688.74","660.42","77,980","124,688","91,448"
"2024/02/21","724.0","724.0","713.0","718.0","-5.0","46,100","33,098","0","7,000","0.00","-","1.00","715.00","695.36","690.21","688.40","660.00","80,280","125,304","91,749"
"2024/02/20","728.0","735.0","723.0","723.0","-7.0","60,600","44,158","0","6,700","0.00","-","0.80","712.80","692.28","690.12","687.81","659.49","108,960","126,160","94,154"
"2024/02/19","701.0","730.0","700.0","730.0","+30.0","142,100","102,406","0","6,700","0.00","-","0.70","709.20","689.16","689.97","687.27","658.96","117,820","126,624","93,945"
"2024/02/16","701.0","705.0","699.0","700.0","-4.0","70,800","49,651","0","8,100","0.00","-","1.00","702.40","685.68","689.61","686.79","658.38","102,840","126,216","93,057"
"2024/02/15","712.0","713.0","697.0","704.0","-3.0","81,800","57,530","0","8,100","0.00","-","1.00","701.80","683.92","689.71","686.66","657.97","98,660","125,300","93,221"
"2024/02/14","696.0","710.0","681.0","707.0","+2.0","189,500","132,604","0","10,200","0.00","-","1.00","702.60","682.00","689.48","686.39","657.52","99,060","124,256","92,981"
"2024/02/13","700.0","708.0","696.0","705.0","+9.0","104,900","73,785","0","9,100","0.00","-","1.00","702.20","679.88","689.20","686.12","657.04","84,820","121,388","90,840"
"2024/02/09","694.0","705.0","693.0","696.0","-1.0","67,200","46,945","0","8,100","0.00","-","1.00","708.00","677.68","688.89","685.81","656.55","85,380","121,668","89,806"
"2024/02/08","704.0","704.0","692.0","697.0","-11.0","49,900","34,829","0","7,600","0.00","-","1.00","715.60","676.12","688.71","685.61","656.10","90,840","122,556","89,500"
"2024/02/07","700.0","709.0","694.0","708.0","+3.0","83,800","58,833","0","13,000","0.00","-","1.00","721.40","674.36","688.44","685.32","655.63","120,280","124,580","89,173"
"2024/02/06","735.0","735.0","705.0","705.0","-29.0","118,300","84,788","0","11,400","0.00","-","1.00","722.80","672.08","688.03","684.90","655.11","132,620","130,616","88,514"
"2024/02/05","734.0","740.0","725.0","734.0","0.0","107,700","78,929","0","10,400","0.00","-","1.00","721.60","671.28","687.56","684.55","654.61","164,520","132,060","87,420"
"2024/02/02","729.0","736.0","723.0","734.0","+8.0","94,500","68,921","0","10,100","0.00","-","1.00","712.00","669.28","686.79","683.92","653.94","160,400","129,648","86,466"
"2024/02/01","715.0","738.0","711.0","726.0","+11.0","197,100","143,018","0","10,800","0.00","-","1.00","703.80","667.08","686.08","683.30","653.26","166,060","127,696","85,726"
"2024/01/31","698.0","715.0","692.0","715.0","+16.0","145,500","102,557","0","10,600","0.00","-","1.00","697.00","664.96","685.48","682.74","652.62","170,420","122,708","83,706"
"2024/01/30","694.0","706.0","694.0","699.0","+13.0","277,800","194,086","0","11,300","0.00","-","1.00","686.40","663.08","685.05","682.19","652.03","158,660","120,088","82,316"
"2024/01/29","690.0","693.0","685.0","686.0","-7.0","87,100","59,910","0","13,800","0.00","-","1.00","681.60","661.92","684.81","681.76","651.52","144,560","111,556","79,194"
"2024/01/26","697.0","697.0","688.0","693.0","+1.0","122,800","85,045","0","15,700","0.00","-","1.00","677.20","661.44","684.73","681.49","651.09","199,720","111,012","78,545"
"2024/01/25","687.0","700.0","683.0","692.0","+30.0","218,900","151,585","0","12,400","0.00","-","1.00","665.40","660.20","684.27","681.15","650.66","190,240","111,528","77,618"
"2024/01/24","672.0","674.0","660.0","662.0","-13.0","86,700","57,576","0","12,000","0.00","-","0.90","654.60","659.20","683.92","680.76","650.24","156,100","106,548","75,308"
"2024/01/23","672.0","680.0","668.0","675.0","+11.0","207,300","139,919","0","9,500","0.00","-","1.00","650.00","659.40","684.09","680.58","649.93","155,900","109,136","74,806"
"2024/01/22","635.0","666.0","635.0","664.0","+30.0","362,900","237,668","0","8,100","0.00","-","1.00","643.20","659.48","684.16","680.27","649.56","127,940","105,232","72,506"
"2024/01/19","636.0","637.0","632.0","634.0","-4.0","75,400","47,826","0","5,000","0.00","-","1.00","639.40","660.56","684.49","680.03","649.25","69,800","94,372","68,825"
"2024/01/18","637.0","640.0","635.0","638.0","-1.0","48,200","30,725","0","4,900","0.00","-","1.00","641.20","663.16","685.20","680.03","649.07","81,100","93,696","68,473"
"2024/01/17","642.0","649.0","638.0","639.0","-2.0","85,700","55,007","0","4,900","0.00","-","1.00","644.80","665.32","685.63","679.97","648.87","81,040","96,560","68,722"
"2024/01/16","649.0","649.0","641.0","641.0","-4.0","67,500","43,484","0","5,000","0.00","-","1.00","648.20","668.04","686.08","679.91","648.64","75,040","97,612","68,034"
"2024/01/15","643.0","647.0","639.0","645.0","+2.0","72,200","46,461","0","5,000","0.00","-","1.00","650.80","671.00","686.32","679.86","648.42","85,100","96,440","68,186"
"2024/01/12","655.0","655.0","642.0","643.0","-13.0","131,900","85,407","0","5,000","0.00","-","1.00","651.80","673.76","686.64","679.81","648.15","93,040","95,112","68,169"
"2024/01/11","661.0","662.0","656.0","656.0","0.0","47,900","31,582","0","3,800","0.00","-","1.00","654.60","676.72","687.16","679.78","647.88","84,540","91,460","66,780"
"2024/01/10","654.0","658.0","654.0","656.0","+2.0","55,700","36,548","0","4,000","0.00","-","0.70","654.00","679.12","687.57","679.64","647.62","95,060","90,828","66,653"
"2024/01/09","651.0","657.0","648.0","654.0","+4.0","117,800","76,877","0","4,000","0.00","-","0.70","653.00","681.48","687.85","679.47","647.32","130,860","90,236","66,722"
"2024/01/05","657.0","658.0","649.0","650.0","-7.0","111,900","73,022","0","4,000","0.00","-","1.00","659.20","684.00","688.20","679.23","647.06","138,180","87,376","65,561"
"2024/01/04","655.0","658.0","647.0","657.0","+4.0","89,400","58,484","0","4,300","0.00","-","1.00","666.00","686.80","688.52","679.22","646.76","125,280","84,060","64,624"
"2023/12/29","654.0","661.0","649.0","653.0","+2.0","100,500","65,725","0","4,300","0.00","-","1.00","670.40","689.08","688.77","678.96","646.49","116,540","81,820","64,021"
"2023/12/28","651.0","654.0","646.0","651.0","-34.0","234,700","152,762","0","11,200","0.00","-","1.00","674.40","691.32","688.97","678.67","646.24","110,920","79,172","62,904"
"2023/12/27","688.0","688.0","680.0","685.0","+1.0","154,400","105,649","0","9,100","0.00","-","1.00","677.80","693.80","689.17","678.40","646.04","79,980","72,188","60,096"
"2023/12/26","682.0","684.0","679.0","684.0","+5.0","47,400","32,319","0","9,000","0.00","-","1.00","674.80","694.28","688.97","677.88","645.65","62,000","67,192","58,324"
"2023/12/25","674.0","679.0","674.0","679.0","+6.0","45,700","30,905","0","9,000","0.00","-","1.00","672.80","694.84","688.80","677.35","645.26","67,220","67,048","58,093"
"2023/12/22","668.0","673.0","665.0","673.0","+5.0","72,400","48,452","0","9,500","0.00","-","1.00","669.40","695.72","688.71","676.87","644.87","85,220","66,120","57,781"
"2023/12/21","669.0","671.0","666.0","668.0","-2.0","80,000","53,493","0","9,500","0.00","-","0.70","668.20","696.40","688.67","676.38","644.51","89,620","64,868","57,286"
"2023/12/20","671.0","673.0","668.0","670.0","-4.0","64,500","43,248","0","9,500","0.00","-","1.00","668.00","697.56","688.56","675.98","644.16","103,900","63,828","56,532"
