"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","-","-","-","-","-","0","-","-","-","-","-","3.70","2,431.80","2,402.96","2,435.59","2,379.56","2,340.19","20","288","272"
"2024/03/22","3,935.0","3,945.0","3,935.0","3,945.0","-10.0","800","3,152","0","0","0.00","-","8.60","3,867.00","3,673.60","3,416.73","3,356.40","3,344.10","640","528","380"
"2024/03/21","3,860.0","3,980.0","3,860.0","3,955.0","+130.0","1,600","6,306","0","0","0.00","-","8.40","3,827.00","3,654.60","3,406.33","3,348.50","3,343.28","540","508","373"
"2024/03/19","3,825.0","3,825.0","3,825.0","3,825.0","0.0","200","765","0","0","0.00","-","8.40","3,777.00","3,634.40","3,395.27","3,339.80","3,341.45","240","452","353"
"2024/03/18","3,825.0","3,825.0","3,825.0","3,825.0","+40.0","100","383","0","0","0.00","-","8.30","3,753.00","3,617.40","3,385.93","3,332.80","3,339.93","200","448","354"
"2024/03/15","3,775.0","3,785.0","3,750.0","3,785.0","+40.0","500","1,886","0","0","0.00","-","8.20","3,729.00","3,599.60","3,377.27","3,325.80","3,338.00","220","444","354"
"2024/03/14","3,720.0","3,750.0","3,720.0","3,745.0","+40.0","300","1,122","0","0","0.00","-","8.10","3,713.00","3,583.40","3,368.87","3,319.10","3,336.28","120","424","348"
"2024/03/13","3,705.0","3,705.0","3,705.0","3,705.0","0.0","100","371","0","0","0.00","-","8.10","3,705.00","3,568.80","3,361.00","3,312.80","3,334.70","60","412","346"
"2024/03/12","-","-","-","-","-","0","-","0","0","0.00","-","8.20","3,705.00","3,555.80","3,353.93","3,307.45","3,333.45","80","412","356"
"2024/03/11","3,705.0","3,705.0","3,705.0","3,705.0","0.0","200","741","0","0","0.00","-","8.20","3,716.00","3,542.60","3,347.07","3,301.65","3,332.20","260","416","357"
"2024/03/08","-","-","-","-","-","0","-","0","0","0.00","-","8.10","3,697.00","3,530.40","3,340.60","3,295.90","3,330.95","340","412","354"
"2024/03/07","-","-","-","-","-","0","-","0","0","0.00","-","8.10","3,677.00","3,518.20","3,334.13","3,289.85","3,329.88","380","456","358"
"2024/03/06","3,705.0","3,705.0","3,705.0","3,705.0","-55.0","200","741","0","0","0.00","-","8.20","3,656.00","3,505.00","3,327.67","3,284.30","3,328.58","900","472","362"
"2024/03/05","3,610.0","3,760.0","3,610.0","3,760.0","+150.0","900","3,320","0","0","0.00","-","7.90","3,631.00","3,491.00","3,321.07","3,278.75","3,327.43","860","468","361"
"2024/03/04","3,605.0","3,615.0","3,605.0","3,610.0","+5.0","600","2,167","0","0","0.00","-","7.90","3,595.00","3,474.80","3,313.00","3,272.65","3,326.15","980","444","349"
"2024/03/01","3,605.0","3,605.0","3,605.0","3,605.0","+5.0","200","721","0","0","0.00","-","7.90","3,583.00","3,464.80","3,306.93","3,268.05","3,325.28","860","424","344"
"2024/02/29","3,590.0","3,600.0","3,580.0","3,600.0","0.0","2,600","9,334","0","0","0.00","-","7.60","3,572.00","3,454.20","3,300.20","3,263.25","3,324.25","1,020","424","341"
"2024/02/28","-","-","-","-","-","0","-","0","0","0.00","-","7.60","3,567.00","3,443.40","3,293.53","3,258.70","3,323.10","500","320","308"
"2024/02/27","3,605.0","3,605.0","3,580.0","3,580.0","0.0","1,500","5,375","0","0","0.00","-","7.80","3,566.00","3,433.40","3,287.67","3,254.10","3,322.13","560","324","310"
"2024/02/26","-","-","-","-","-","0","-","0","0","0.00","-","7.80","3,558.00","3,423.40","3,283.20","3,250.90","3,321.13","420","268","290"
"2024/02/22","3,575.0","3,580.0","3,510.0","3,550.0","0.0","1,000","3,560","0","0","0.00","-","7.80","3,558.00","3,416.80","3,279.13","3,248.00","3,320.25","620","272","293"
"2024/02/21","-","-","-","-","-","0","-","0","0","0.00","-","7.80","3,539.00","3,407.40","3,274.53","3,244.50","3,319.25","480","232","285"
"2024/02/20","3,575.0","3,575.0","3,575.0","3,575.0","+35.0","300","1,073","0","0","0.00","-","7.70","3,518.00","3,397.00","3,269.60","3,240.30","3,317.88","540","232","300"
"2024/02/19","3,520.0","3,540.0","3,425.0","3,540.0","-10.0","800","2,782","0","0","0.00","-","7.80","3,493.00","3,386.60","3,264.27","3,235.80","3,316.45","520","244","296"
"2024/02/16","3,460.0","3,550.0","3,460.0","3,550.0","+95.0","1,000","3,516","0","0","0.00","-","7.60","3,465.00","3,378.40","3,259.40","3,231.65","3,315.20","380","224","289"
"2024/02/15","3,455.0","3,455.0","3,455.0","3,455.0","-15.0","300","1,037","0","0","0.00","-","7.60","3,431.00","3,368.40","3,254.60","3,227.05","3,313.85","180","192","281"
"2024/02/14","3,475.0","3,490.0","3,470.0","3,470.0","+20.0","300","1,044","0","0","0.00","-","7.60","3,416.00","3,361.80","3,250.67","3,223.15","3,312.75","120","184","281"
"2024/02/13","3,450.0","3,450.0","3,450.0","3,450.0","+50.0","200","690","0","0","0.00","-","7.40","3,398.00","3,353.80","3,246.47","3,219.00","3,311.40","60","196","284"
"2024/02/09","3,400.0","3,400.0","3,400.0","3,400.0","0.0","100","340","0","0","0.00","-","7.40","3,384.00","3,345.40","3,241.60","3,214.22","3,310.18","40","204","282"
