"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","2,185.0","2,205.0","2,160.0","2,202.5","-2.5","136,300","595,725","-","-","-","-","-","2,190.00","2,126.90","1,952.83","1,907.45","1,740.09","194,300","278,272","259,604"
"2024/01/09","2,824.0","2,873.5","2,820.5","2,873.5","+57.5","491,400","1,402,525","0","27,600","0.00","-","-","2,786.30","2,732.48","2,772.18","2,810.84","2,632.81","388,080","359,228","299,488"
"2024/01/05","2,822.0","2,822.0","2,796.5","2,816.0","+2.5","292,400","821,814","0","29,600","0.00","-","-","2,748.10","2,724.98","2,772.50","2,809.89","2,630.60","334,040","356,092","295,189"
"2023/12/29","2,706.0","2,742.0","2,706.0","2,728.0","+27.5","250,000","681,772","0","29,600","0.00","-","-","2,691.10","2,718.38","2,775.15","2,802.91","2,626.44","243,540","334,532","290,010"
"2023/12/28","2,682.0","2,707.5","2,679.0","2,700.5","+18.0","392,900","1,059,715","0","28,100","0.00","-","-","2,676.90","2,718.96","2,777.30","2,799.79","2,624.83","235,660","330,696","289,810"
"2023/12/27","2,670.0","2,683.5","2,656.5","2,682.5","+12.5","221,200","591,661","0","28,200","0.00","-","-","2,661.60","2,720.14","2,780.10","2,797.00","2,623.44","209,160","322,368","288,274"
"2023/12/26","2,672.0","2,672.0","2,652.0","2,670.0","-4.5","214,900","572,366","0","8,200","0.00","-","-","2,650.80","2,720.78","2,784.15","2,794.68","2,621.88","224,800","324,132","287,810"
"2023/12/22","2,639.5","2,668.5","2,630.5","2,657.0","+33.0","210,600","559,145","0","8,100","0.00","-","-","2,630.20","2,726.00","2,792.23","2,789.66","2,618.41","284,380","336,760","286,705"
"2023/12/21","2,626.5","2,644.5","2,614.0","2,624.0","-4.5","260,400","683,561","0","8,100","0.00","-","-","2,628.60","2,727.28","2,796.81","2,786.89","2,616.90","378,340","342,536","286,433"
"2023/12/20","2,647.0","2,664.5","2,627.0","2,628.5","-10.0","299,400","789,515","0","8,200","0.00","-","-","2,660.70","2,734.04","2,801.73","2,784.44","2,615.45","388,240","342,176","284,865"
