"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","4,600.0","4,600.0","4,540.0","4,555.0","-25.0","28,400","129,836","-","-","-","-","-","4,574.00","4,420.00","4,337.07","4,342.20","4,505.40","38,760","32,304","52,936"
"2024/03/12","4,585.0","4,595.0","4,520.0","4,595.0","+5.0","60,600","276,865","0","3,900","0.00","-","-","4,578.00","4,546.20","4,566.07","4,583.60","4,665.35","86,980","218,796","127,477"
"2024/03/11","4,550.0","4,600.0","4,540.0","4,590.0","+35.0","105,600","483,409","0","3,900","0.00","-","-","4,561.00","4,542.60","4,566.00","4,587.65","4,666.38","86,620","220,596","127,432"
"2024/03/08","4,575.0","4,575.0","4,525.0","4,555.0","-40.0","78,400","356,824","0","4,100","0.00","-","-","4,548.00","4,540.40","4,565.33","4,591.95","4,667.43","88,820","221,644","126,712"
"2024/03/07","4,575.0","4,595.0","4,555.0","4,595.0","+40.0","103,000","471,807","0","4,000","0.00","-","-","4,548.00","4,540.80","4,566.07","4,597.80","4,669.13","92,360","221,724","127,209"
"2024/03/06","4,495.0","4,565.0","4,490.0","4,555.0","+45.0","87,300","396,780","0","3,200","0.00","-","-","4,550.00","4,537.80","4,564.73","4,601.70","4,670.68","124,860","220,900","126,190"
"2024/03/05","4,505.0","4,515.0","4,475.0","4,510.0","-15.0","58,800","264,549","0","4,200","0.00","-","-","4,538.00","4,538.00","4,564.07","4,606.55","4,671.90","187,700","220,588","125,349"
"2024/03/04","4,555.0","4,555.0","4,500.0","4,525.0","-30.0","116,600","527,546","0","1,600","0.00","-","-","4,543.00","4,539.60","4,564.80","4,610.60","4,673.20","301,200","220,524","125,208"
"2024/02/27","4,565.0","4,585.0","4,530.0","4,535.0","-35.0","626,300","2,857,034","92,900","100","0.00","6.95","-","4,549.00","4,541.60","4,564.40","4,622.45","4,675.58","308,900","196,552","115,777"
"2024/02/21","4,570.0","4,575.0","4,525.0","4,550.0","+5.0","310,800","1,416,820","0","600","0.00","-","-","4,526.00","4,536.60","4,568.33","4,631.50","4,676.78","242,820","162,016","103,825"
"2024/02/19","4,505.0","4,560.0","4,505.0","4,550.0","+45.0","208,600","943,380","0","600","0.00","-","-","4,513.00","4,540.00","4,570.00","4,635.55","4,676.60","261,560","156,400","100,024"
"2024/02/15","4,505.0","4,505.0","4,460.0","4,480.0","-25.0","330,900","1,485,064","0","700","0.00","-","-","4,528.00","4,547.80","4,574.13","4,642.20","4,676.88","266,380","145,524","96,009"
"2024/02/14","4,515.0","4,520.0","4,480.0","4,505.0","-20.0","231,700","1,043,475","0","700","0.00","-","-","4,548.00","4,554.00","4,576.87","4,646.25","4,677.43","254,200","146,004","92,657"
"2024/02/13","4,565.0","4,565.0","4,510.0","4,525.0","-60.0","304,900","1,384,874","0","700","0.00","-","-","4,555.00","4,561.20","4,579.53","4,650.15","4,677.80","272,980","148,808","90,544"
"2024/02/07","4,475.0","4,585.0","4,465.0","4,580.0","+40.0","270,000","1,222,071","0","2,700","0.00","-","-","4,535.00","4,565.40","4,587.73","4,660.95","4,677.70","203,440","130,208","82,600"
"2024/02/06","4,625.0","4,650.0","4,530.0","4,540.0","+25.0","325,600","1,493,896","0","1,000","0.00","-","-","4,532.00","4,564.20","4,590.20","4,663.75","4,677.40","165,520","121,352","79,557"
"2024/02/05","4,490.0","4,535.0","4,485.0","4,515.0","+10.0","184,200","830,630","0","6,600","0.00","-","-","4,528.00","4,564.60","4,592.40","4,667.90","4,677.15","116,880","110,536","76,116"
"2024/02/02","4,530.0","4,535.0","4,500.0","4,505.0","-30.0","105,600","477,035","0","6,500","0.00","-","-","4,537.00","4,565.00","4,596.07","4,672.40","4,676.90","95,940","105,528","74,952"
"2024/02/01","4,545.0","4,580.0","4,520.0","4,535.0","-30.0","131,800","599,052","0","6,500","0.00","-","-","4,546.00","4,565.00","4,602.67","4,677.15","4,676.55","86,260","103,380","74,410"
"2024/01/31","4,540.0","4,575.0","4,530.0","4,565.0","+45.0","80,400","365,765","0","6,500","0.00","-","-","4,553.00","4,564.80","4,609.13","4,681.65","4,675.83","73,780","99,684","73,568"
"2024/01/30","4,540.0","4,560.0","4,510.0","4,520.0","-40.0","82,400","373,399","0","6,500","0.00","-","-","4,550.00","4,562.00","4,616.80","4,685.65","4,674.45","76,480","98,552","73,580"
"2024/01/29","4,520.0","4,580.0","4,520.0","4,560.0","+10.0","79,500","360,975","0","6,500","0.00","-","-","4,559.00","4,562.60","4,623.00","4,689.60","4,673.53","72,680","97,596","74,437"
"2024/01/26","4,555.0","4,590.0","4,545.0","4,550.0","-20.0","57,200","261,093","0","6,500","0.00","-","-","4,556.00","4,561.20","4,629.40","4,692.50","4,670.78","67,520","97,528","75,280"
"2024/01/25","4,550.0","4,570.0","4,525.0","4,570.0","+20.0","69,400","315,973","0","6,500","0.00","-","-","4,544.00","4,560.20","4,634.27","4,695.55","4,668.60","74,140","97,656","75,329"
"2024/01/24","4,545.0","4,580.0","4,530.0","4,550.0","-15.0","93,900","426,899","0","6,500","0.00","-","-","4,540.00","4,558.60","4,638.87","4,698.15","4,666.43","73,560","99,180","75,210"
"2024/01/23","4,550.0","4,575.0","4,535.0","4,565.0","+20.0","63,400","288,971","0","6,500","0.00","-","-","4,527.00","4,562.20","4,643.20","4,701.15","4,664.08","71,060","98,272","75,486"
"2024/01/22","4,510.0","4,545.0","4,500.0","4,545.0","+55.0","53,700","243,051","0","6,600","0.00","-","-","4,517.00","4,566.60","4,646.07","4,704.20","4,661.65","81,380","98,748","75,642"
"2024/01/19","4,550.0","4,550.0","4,470.0","4,490.0","-60.0","90,300","405,987","0","6,600","0.00","-","-","4,541.00","4,571.00","4,649.40","4,707.00","4,659.68","108,140","99,112","76,418"
"2024/01/04","4,600.0","4,600.0","4,535.0","4,590.0","+35.0","83,700","383,418","0","500","0.00","-","-","4,554.00","4,588.00","4,684.13","4,729.35","4,634.05","63,160","61,964","61,440"
"2023/12/29","4,510.0","4,560.0","4,505.0","4,555.0","+5.0","69,300","314,411","0","300","0.00","-","-","4,537.00","4,586.60","4,688.73","4,731.65","4,631.85","56,800","60,492","60,572"
